project_id,project_key,issue_id,issue_key,issue_type_id,issue_type_name,issue_title,issue_created_date,changelog_id,status_from_id,status_from_name,status_to_id,status_to_name,status_from_category_name,status_to_category_name,status_change_date,issue_points,
1,IN,10872,IN-859,10004,Bug,Description tittle,2024-10-24T19:36:30.045000+00:00,22534,10000,Backlog,10002,Done,To Do,Done,2024-10-24T19:54:19.246000+00:00,0,
1,IN,10873,IN-860,10004,Bug,Description tittle,2024-10-24T19:36:44.834000+00:00,22538,10000,Backlog,10002,Done,To Do,Done,2024-10-24T19:57:39.219000+00:00,0,
1,IN,10874,IN-861,10004,Bug,Description tittle,2024-10-24T19:36:58.804000+00:00,22540,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-24T20:03:02.593000+00:00,0,
1,IN,10874,IN-861,10004,Bug,Description tittle,2024-10-24T19:36:58.804000+00:00,22693,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-28T13:45:28.860000+00:00,0,
1,IN,10874,IN-861,10004,Bug,Description tittle,2024-10-24T19:36:58.804000+00:00,28393,10004,Ready for QA,10002,Done,In Progress,Done,2024-12-26T16:50:48.864000+00:00,0,
1,IN,10875,IN-862,10000,Epic,Description tittle,2024-10-25T14:29:34.357000+00:00,,,0,
1,IN,10876,IN-863,10004,Bug,Description tittle,2024-10-25T16:41:19.631000+00:00,22667,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-25T20:13:28.226000+00:00,0,
1,IN,10876,IN-863,10004,Bug,Description tittle,2024-10-25T16:41:19.631000+00:00,22670,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-25T21:13:14.420000+00:00,0,
1,IN,10876,IN-863,10004,Bug,Description tittle,2024-10-25T16:41:19.631000+00:00,22686,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-28T13:17:57.591000+00:00,0,
1,IN,10876,IN-863,10004,Bug,Description tittle,2024-10-25T16:41:19.631000+00:00,22783,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-28T16:44:22.993000+00:00,0,
1,IN,10876,IN-863,10004,Bug,Description tittle,2024-10-25T16:41:19.631000+00:00,24926,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:44:47.324000+00:00,0,
1,IN,10877,IN-864,10004,Bug,Description tittle,2024-10-25T16:51:51.626000+00:00,22668,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-25T20:13:29.887000+00:00,0,
1,IN,10877,IN-864,10004,Bug,Description tittle,2024-10-25T16:51:51.626000+00:00,22672,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-25T21:13:30.445000+00:00,0,
1,IN,10877,IN-864,10004,Bug,Description tittle,2024-10-25T16:51:51.626000+00:00,22685,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-28T13:17:53.453000+00:00,0,
1,IN,10877,IN-864,10004,Bug,Description tittle,2024-10-25T16:51:51.626000+00:00,22781,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-28T16:43:35.610000+00:00,0,
1,IN,10877,IN-864,10004,Bug,Description tittle,2024-10-25T16:51:51.626000+00:00,24927,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:44:50.956000+00:00,0,
1,IN,10878,IN-865,10004,Bug,Description tittle,2024-10-25T18:11:23.740000+00:00,22659,10000,Backlog,10008,PR,To Do,In Progress,2024-10-25T18:23:24.394000+00:00,0,
1,IN,10878,IN-865,10004,Bug,Description tittle,2024-10-25T18:11:23.740000+00:00,22675,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-26T12:20:24.042000+00:00,0,
1,IN,10878,IN-865,10004,Bug,Description tittle,2024-10-25T18:11:23.740000+00:00,22684,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-28T13:17:51.800000+00:00,0,
1,IN,10878,IN-865,10004,Bug,Description tittle,2024-10-25T18:11:23.740000+00:00,22687,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-28T13:18:39.337000+00:00,0,
1,IN,10878,IN-865,10004,Bug,Description tittle,2024-10-25T18:11:23.740000+00:00,24928,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:44:53.180000+00:00,0,
1,IN,10879,IN-866,10004,Bug,Description tittle,2024-10-25T20:12:43.828000+00:00,22669,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-25T20:13:32.108000+00:00,0,
1,IN,10879,IN-866,10004,Bug,Description tittle,2024-10-25T20:12:43.828000+00:00,22680,3,In Progress,10008,PR,In Progress,In Progress,2024-10-27T00:57:56.230000+00:00,0,
1,IN,10879,IN-866,10004,Bug,Description tittle,2024-10-25T20:12:43.828000+00:00,22917,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-29T15:15:16.843000+00:00,0,
1,IN,10879,IN-866,10004,Bug,Description tittle,2024-10-25T20:12:43.828000+00:00,23003,10004,Ready for QA,10007,DEVOPS,In Progress,In Progress,2024-10-29T16:23:49.772000+00:00,0,
1,IN,10879,IN-866,10004,Bug,Description tittle,2024-10-25T20:12:43.828000+00:00,24929,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:44:55.607000+00:00,0,
1,IN,10880,IN-867,10002,Task,Description tittle,2024-10-28T16:01:18.344000+00:00,28485,10000,Backlog,3,In Progress,To Do,In Progress,2024-12-30T14:09:02.951000+00:00,0,
1,IN,10881,IN-868,10000,Epic,Description tittle,2024-10-28T16:03:28.424000+00:00,22777,1,Pending Approval,3,In Progress,To Do,In Progress,2024-10-28T16:24:51.288000+00:00,0,
1,IN,10881,IN-868,10000,Epic,Description tittle,2024-10-28T16:03:28.424000+00:00,26608,3,In Progress,10009,QA Review,In Progress,In Progress,2024-12-02T19:04:53.543000+00:00,0,
1,IN,10882,IN-869,10002,Task,Description tittle,2024-10-28T16:11:27.045000+00:00,22812,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-28T18:08:56.724000+00:00,0,
1,IN,10882,IN-869,10002,Task,Description tittle,2024-10-28T16:11:27.045000+00:00,23074,3,In Progress,10008,PR,In Progress,In Progress,2024-10-30T20:38:12.556000+00:00,0,
1,IN,10882,IN-869,10002,Task,Description tittle,2024-10-28T16:11:27.045000+00:00,26579,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-12-02T16:03:40.784000+00:00,0,
1,IN,10882,IN-869,10002,Task,Description tittle,2024-10-28T16:11:27.045000+00:00,27461,10004,Ready for QA,10007,DEVOPS,In Progress,In Progress,2024-12-11T20:14:54.205000+00:00,0,
1,IN,10882,IN-869,10002,Task,Description tittle,2024-10-28T16:11:27.045000+00:00,27713,10007,DEVOPS,10002,Done,In Progress,Done,2024-12-13T18:09:12.938000+00:00,0,
1,IN,10883,IN-870,10002,Task,Description tittle,2024-10-28T16:11:59.814000+00:00,23075,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-30T20:38:21.734000+00:00,0,
1,IN,10883,IN-870,10002,Task,Description tittle,2024-10-28T16:11:59.814000+00:00,23121,3,In Progress,10008,PR,In Progress,In Progress,2024-11-01T11:09:33.541000+00:00,0,
1,IN,10883,IN-870,10002,Task,Description tittle,2024-10-28T16:11:59.814000+00:00,26577,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-12-02T16:03:20.499000+00:00,0,
1,IN,10883,IN-870,10002,Task,Description tittle,2024-10-28T16:11:59.814000+00:00,27474,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-12-12T13:21:25.956000+00:00,0,
1,IN,10883,IN-870,10002,Task,Description tittle,2024-10-28T16:11:59.814000+00:00,27481,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-12-12T13:49:59.831000+00:00,0,
1,IN,10883,IN-870,10002,Task,Description tittle,2024-10-28T16:11:59.814000+00:00,27712,10007,DEVOPS,10002,Done,In Progress,Done,2024-12-13T18:08:49.835000+00:00,0,
1,IN,10884,IN-871,10000,Epic,Description tittle,2024-10-28T16:12:58.212000+00:00,,,0,
1,IN,10885,IN-872,10002,Task,Description tittle,2024-10-28T17:10:19.552000+00:00,22847,10000,Backlog,10006,DOC & DESIGN,To Do,In Progress,2024-10-29T14:09:52.107000+00:00,0,
1,IN,10885,IN-872,10002,Task,Description tittle,2024-10-28T17:10:19.552000+00:00,24172,10006,DOC & DESIGN,10005,TECHNICAL TEST,In Progress,In Progress,2024-11-11T19:54:51.378000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,22822,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-28T20:48:46.293000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,22826,3,In Progress,10008,PR,In Progress,In Progress,2024-10-28T21:41:12.047000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,22832,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-28T22:22:37.282000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,22850,10004,Ready for QA,3,In Progress,In Progress,In Progress,2024-10-29T14:33:56.105000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23011,3,In Progress,10008,PR,In Progress,In Progress,2024-10-29T23:07:01.475000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23080,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-30T22:17:27.198000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23094,10004,Ready for QA,3,In Progress,In Progress,In Progress,2024-10-31T14:14:31.159000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23113,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-31T18:00:01.736000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23162,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-01T17:51:48.200000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23180,10009,QA Review,3,In Progress,In Progress,In Progress,2024-11-01T19:13:08.967000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23201,3,In Progress,10008,PR,In Progress,In Progress,2024-11-01T20:30:32.673000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23329,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-04T14:53:51.579000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23346,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-04T17:40:35.897000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,23373,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-04T18:34:07.463000+00:00,0,
1,IN,10886,IN-873,10004,Bug,Description tittle,2024-10-28T17:33:40.695000+00:00,24930,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:44:57.901000+00:00,0,
1,IN,10887,IN-874,10000,Epic,Description tittle,2024-10-28T17:34:58.438000+00:00,,,0,
1,IN,10888,IN-875,10004,Bug,Description tittle,2024-10-29T13:54:48.965000+00:00,22845,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-29T13:58:30.163000+00:00,0,
1,IN,10888,IN-875,10004,Bug,Description tittle,2024-10-29T13:54:48.965000+00:00,23005,3,In Progress,10008,PR,In Progress,In Progress,2024-10-29T18:05:15.201000+00:00,0,
1,IN,10888,IN-875,10004,Bug,Description tittle,2024-10-29T13:54:48.965000+00:00,23096,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-10-31T14:21:45.505000+00:00,0,
1,IN,10888,IN-875,10004,Bug,Description tittle,2024-10-29T13:54:48.965000+00:00,23115,10004,Ready for QA,10007,DEVOPS,In Progress,In Progress,2024-10-31T18:07:52.116000+00:00,0,
1,IN,10888,IN-875,10004,Bug,Description tittle,2024-10-29T13:54:48.965000+00:00,23163,10007,DEVOPS,10009,QA Review,In Progress,In Progress,2024-11-01T18:00:45.103000+00:00,0,
1,IN,10888,IN-875,10004,Bug,Description tittle,2024-10-29T13:54:48.965000+00:00,23186,10009,QA Review,3,In Progress,In Progress,In Progress,2024-11-01T19:38:16.245000+00:00,0,
1,IN,10888,IN-875,10004,Bug,Description tittle,2024-10-29T13:54:48.965000+00:00,23188,3,In Progress,10007,DEVOPS,In Progress,In Progress,2024-11-01T19:41:14.255000+00:00,0,
1,IN,10888,IN-875,10004,Bug,Description tittle,2024-10-29T13:54:48.965000+00:00,24931,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:45:00.681000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,23014,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-30T06:20:39.701000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,23015,3,In Progress,10000,Backlog,In Progress,To Do,2024-10-30T07:13:55.182000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,23092,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-31T13:33:44.452000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,23120,3,In Progress,10008,PR,In Progress,In Progress,2024-11-01T10:50:07.663000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,23155,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-01T15:25:45.333000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,23156,10004,Ready for QA,10008,PR,In Progress,In Progress,2024-11-01T15:25:51.068000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,24766,10008,PR,10009,QA Review,In Progress,In Progress,2024-11-14T22:38:15.467000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,25097,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-18T17:14:34.690000+00:00,0,
1,IN,10889,IN-876,10002,Task,Description tittle,2024-10-29T14:45:04.478000+00:00,26065,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:56:45.842000+00:00,0,
1,IN,10890,IN-877,10002,Task,Description tittle,2024-10-29T14:46:54.951000+00:00,23012,10000,Backlog,10008,PR,To Do,In Progress,2024-10-30T05:40:18.643000+00:00,0,
1,IN,10890,IN-877,10002,Task,Description tittle,2024-10-29T14:46:54.951000+00:00,24799,10008,PR,10007,DEVOPS,In Progress,In Progress,2024-11-14T22:55:24.795000+00:00,0,
1,IN,10890,IN-877,10002,Task,Description tittle,2024-10-29T14:46:54.951000+00:00,26066,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:56:49.069000+00:00,0,
1,IN,10891,IN-878,10002,Task,Description tittle,2024-10-29T14:48:04.932000+00:00,23488,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-05T13:43:48.854000+00:00,0,
1,IN,10891,IN-878,10002,Task,Description tittle,2024-10-29T14:48:04.932000+00:00,23524,3,In Progress,10008,PR,In Progress,In Progress,2024-11-05T17:13:07.406000+00:00,0,
1,IN,10891,IN-878,10002,Task,Description tittle,2024-10-29T14:48:04.932000+00:00,23548,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-05T18:59:31.973000+00:00,0,
1,IN,10891,IN-878,10002,Task,Description tittle,2024-10-29T14:48:04.932000+00:00,24796,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-14T22:53:16.793000+00:00,0,
1,IN,10891,IN-878,10002,Task,Description tittle,2024-10-29T14:48:04.932000+00:00,24798,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-14T22:54:04.765000+00:00,0,
1,IN,10891,IN-878,10002,Task,Description tittle,2024-10-29T14:48:04.932000+00:00,26067,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:56:53.446000+00:00,0,
1,IN,10892,IN-879,10002,Task,Description tittle,2024-10-29T14:52:04.899000+00:00,23013,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-30T05:40:36.734000+00:00,0,
1,IN,10892,IN-879,10002,Task,Description tittle,2024-10-29T14:52:04.899000+00:00,23069,3,In Progress,10008,PR,In Progress,In Progress,2024-10-30T20:15:52.742000+00:00,0,
1,IN,10892,IN-879,10002,Task,Description tittle,2024-10-29T14:52:04.899000+00:00,23528,10008,PR,3,In Progress,In Progress,In Progress,2024-11-05T17:13:20.698000+00:00,0,
1,IN,10892,IN-879,10002,Task,Description tittle,2024-10-29T14:52:04.899000+00:00,23573,3,In Progress,10008,PR,In Progress,In Progress,2024-11-06T03:38:21.200000+00:00,0,
1,IN,10892,IN-879,10002,Task,Description tittle,2024-10-29T14:52:04.899000+00:00,24775,10008,PR,10007,DEVOPS,In Progress,In Progress,2024-11-14T22:39:40.752000+00:00,0,
1,IN,10892,IN-879,10002,Task,Description tittle,2024-10-29T14:52:04.899000+00:00,26068,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:56:56.255000+00:00,0,
1,IN,10893,IN-880,10002,Task,Description tittle,2024-10-29T14:53:21.934000+00:00,23207,10000,Backlog,10008,PR,To Do,In Progress,2024-11-01T21:26:12.581000+00:00,0,
1,IN,10893,IN-880,10002,Task,Description tittle,2024-10-29T14:53:21.934000+00:00,24803,10008,PR,10007,DEVOPS,In Progress,In Progress,2024-11-14T22:58:41.874000+00:00,0,
1,IN,10893,IN-880,10002,Task,Description tittle,2024-10-29T14:53:21.934000+00:00,26069,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:56:59.534000+00:00,0,
1,IN,10894,IN-881,10002,Task,Description tittle,2024-10-29T14:54:47.697000+00:00,23208,10000,Backlog,10008,PR,To Do,In Progress,2024-11-01T21:26:25.885000+00:00,0,
1,IN,10894,IN-881,10002,Task,Description tittle,2024-10-29T14:54:47.697000+00:00,24805,10008,PR,10007,DEVOPS,In Progress,In Progress,2024-11-14T22:59:19.550000+00:00,0,
1,IN,10894,IN-881,10002,Task,Description tittle,2024-10-29T14:54:47.697000+00:00,26070,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:57:02.190000+00:00,0,
1,IN,10895,IN-882,10002,Task,Description tittle,2024-10-29T15:15:10.762000+00:00,23028,10000,Backlog,10004,Ready for QA,To Do,In Progress,2024-10-30T13:52:19.499000+00:00,0,
1,IN,10895,IN-882,10002,Task,Description tittle,2024-10-29T15:15:10.762000+00:00,23108,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-31T15:32:58.066000+00:00,0,
1,IN,10895,IN-882,10002,Task,Description tittle,2024-10-29T15:15:10.762000+00:00,23278,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-04T13:25:33.029000+00:00,0,
1,IN,10895,IN-882,10002,Task,Description tittle,2024-10-29T15:15:10.762000+00:00,24944,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:48:12.552000+00:00,0,
1,IN,10896,IN-883,10002,Task,Description tittle,2024-10-29T15:17:02.597000+00:00,23209,10000,Backlog,10008,PR,To Do,In Progress,2024-11-01T21:26:35.223000+00:00,0,
1,IN,10896,IN-883,10002,Task,Description tittle,2024-10-29T15:17:02.597000+00:00,24806,10008,PR,10007,DEVOPS,In Progress,In Progress,2024-11-14T23:00:14.143000+00:00,0,
1,IN,10896,IN-883,10002,Task,Description tittle,2024-10-29T15:17:02.597000+00:00,26071,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:57:05.907000+00:00,0,
1,IN,10897,IN-884,10002,Task,Description tittle,2024-10-29T15:19:05.835000+00:00,23210,10000,Backlog,10008,PR,To Do,In Progress,2024-11-01T21:26:43.651000+00:00,0,
1,IN,10897,IN-884,10002,Task,Description tittle,2024-10-29T15:19:05.835000+00:00,24807,10008,PR,10007,DEVOPS,In Progress,In Progress,2024-11-14T23:01:16.476000+00:00,0,
1,IN,10897,IN-884,10002,Task,Description tittle,2024-10-29T15:19:05.835000+00:00,26072,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:57:08.806000+00:00,0,
1,IN,10898,IN-885,10002,Task,Description tittle,2024-10-29T15:22:00.452000+00:00,23299,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-04T13:46:36.032000+00:00,0,
1,IN,10898,IN-885,10002,Task,Description tittle,2024-10-29T15:22:00.452000+00:00,23525,3,In Progress,10008,PR,In Progress,In Progress,2024-11-05T17:13:08.215000+00:00,0,
1,IN,10898,IN-885,10002,Task,Description tittle,2024-10-29T15:22:00.452000+00:00,23550,10008,PR,10004,Ready for QA,In Progress,In Progress,2024-11-05T18:59:39.020000+00:00,0,
1,IN,10898,IN-885,10002,Task,Description tittle,2024-10-29T15:22:00.452000+00:00,25121,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-11-18T18:41:02.389000+00:00,0,
1,IN,10898,IN-885,10002,Task,Description tittle,2024-10-29T15:22:00.452000+00:00,25124,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-11-18T18:43:08.569000+00:00,0,
1,IN,10898,IN-885,10002,Task,Description tittle,2024-10-29T15:22:00.452000+00:00,26073,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:57:11.457000+00:00,0,
1,IN,10899,IN-886,10002,Task,Description tittle,2024-10-29T15:24:45.246000+00:00,23301,10000,Backlog,10008,PR,To Do,In Progress,2024-11-04T13:47:30.486000+00:00,0,
1,IN,10899,IN-886,10002,Task,Description tittle,2024-10-29T15:24:45.246000+00:00,24750,10008,PR,10007,DEVOPS,In Progress,In Progress,2024-11-14T22:09:34.193000+00:00,0,
1,IN,10899,IN-886,10002,Task,Description tittle,2024-10-29T15:24:45.246000+00:00,26074,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-22T15:57:15.529000+00:00,0,
1,IN,10900,IN-887,10002,Task,Description tittle,2024-10-29T15:26:57.617000+00:00,23019,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-30T07:15:48.774000+00:00,0,
1,IN,10900,IN-887,10002,Task,Description tittle,2024-10-29T15:26:57.617000+00:00,23068,3,In Progress,10008,PR,In Progress,In Progress,2024-10-30T20:15:51.141000+00:00,0,
1,IN,10900,IN-887,10002,Task,Description tittle,2024-10-29T15:26:57.617000+00:00,23302,10008,PR,10000,Backlog,In Progress,To Do,2024-11-04T13:47:46.241000+00:00,0,
1,IN,10900,IN-887,10002,Task,Description tittle,2024-10-29T15:26:57.617000+00:00,23337,10000,Backlog,3,In Progress,To Do,In Progress,2024-11-04T16:59:18.862000+00:00,0,
